drama_id,drama_name,native_name,year,synopsis,genres,tags,director,sc_writer,country,type,tot_eps,ep_duration,start_dt,end_dt,aired_on,org_net,tot_user_score,tot_num_user,tot_watched,content_rt,rank,popularity
3b3e5a48b398d081b935c2ddd61b99eb6078e198425484e28d1516fe3b1a2c65,The One and Only,한 사람만,2021,"When Pyo In Sook was a child, her parents abandoned her with her grandmother who raised her. Her life has never been easy or comfortable. She now works at a public bathhouse scrubbing customer's bodies. Her defense mechanism is to not express her feelings to other people. One day, a doctor tells her she has a terminal illness and will die soon. Even coming face-to-face with her own mortality, In Sook remains emotionless. She begins receiving care at a hospice and meets two women with lives very different from her own: Seong Mi Do, a social media influencer, and Kang Se Yeon, an ordinary housewife who feels lonely and taken for granted. One rainy day, In Sook meets Min Woo Cheon, a contract killer who works at a private detective office. Woo Cheon's cool exterior masks a deep sadness. Each of the three women decides to end the life of one person who has done them wrong before they die, but in becoming friends, their anger begins to subside. When In Sook and Woo Cheon develop feelings for each other, though, she begins to rethink her plans.","Mystery,  Romance,  Drama,  Melodrama","Terminal Illness, Hospice Care, Orphan Male Lead, Murder, Investigation, Skilled Killer, Death, Tragic Past, Cynical Male Lead, Insomnia",['Oh Hyun Jong'],['Moon Jung Min'],South Korea,Drama,16,4200,20/12/21,8/2/22,"Monday, Tuesday",jTBC,7.9,3633,14630,15+ - Teens 15 or older,2853,946
f75409b0796bc67cd7292f5d2aa0b3175383e83da190c548b1b23035cebd0030,Moonshine,꽃 피면 달 생각하고,2021,"An extended period of prohibition in the Joseon era proved that the restriction of alcohol was no match for human desire.Laws against imbibing, buying or making alcohol created different challenges for these inhabitants: Inspector Nam Young from The Office of the Inspector-General who left his hometown to achieve fame in Hanyang and restore his family status; Kang Ro Seo, the aristocratic but impoverished lady who makes moonshine to reduce her debt, allowing her to continue buying her mothers medication and her brothers books; and even Crown Prince Lee Pyo, who was prone to scaling the palace walls in search of a tipple. This trio has a fateful encounter leading to the discovery of a hidden stash of alcohol. Revealing this secret would only result in certain death.","Action,  Historical,  Comedy,  Romance","Joseon Dynasty, Poor Female Lead, Strong Female Lead, King Supporting Character, Prince Male Lead, Determined Male Lead, Historical Fiction, Debt, Smart Male Lead, Hardworking Male Lead",['Hwang In Hyuk'],['Kim Joo Hee'],South Korea,Drama,16,4200,20/12/21,22/2/22,"Monday, Tuesday",KBS2,7.7,3396,12764,15+ - Teens 15 or older,3885,1085
4356e1c217564348efecaa6d5e8e917a6a739507469527ae29167cabaa51da3c,Cheongchunhyang Jeon,청춘향전,2021,"Chung Chun Hyang Jeon will tell the story of 24-year-old Chun Hyang in 2021, who works as a staff member at a guesthouse to repay her student debt. She fell in love with Mong Ryong when she was 18, but lost contact with him for six years after he moved to Seoul. He suddenly returns as a medical student, but a young entrepreneur named Byun Hak Do shakes things up for the couple.",Romance,"Interactive, Love Triangle, Clumsy Female Lead, Web Series",,,South Korea,Drama,1,7200,20/12/21,20/12/21,,,7.5,36,414,G - All Ages,47955,11895
69f4f74984df195f301faa9d3afaeb876cfcf0c428fc92ac312cc1cf8ffa87fa,Wanna Sleepover Season 2,여기서 자고 갈래 시즌2,2021,,"Romance,  Drama","Short Length Series, Miniseries, Web Series",,,South Korea,Drama,9,600,19/12/21,13/2/22,Sunday,,6.4,9,44,Not Yet Rated,61789,99999
a568b8639004e65095f6706e3bc3d2631104c417272d8422f089ac0004120217,Snowdrop,설강화,2021,"In 1987, a bloody man jumps into a womens university dormitory in Seoul. Young Ro, a female university student who falls in love with him at first sight on a group blind date, takes care of him despite the strict surveillance and dangerous situation. However, Young Ro is shocked to learn his secret. Despite heartbreakingly watching over his first love Young Ro, Soo Ho has no choice but to move according to the command in order to save his teammates and to go back to his home country where his sibling awaits. Young Ro rejects the will of her father and works hand in hand with Soo Ho to save her beloved man and her friends. What will happen to their fate?","Romance,  Drama,  Melodrama,  Political","1980s, Love At First Sight, Political Intrigue, North And South Korea, Dormitory, Historical Fiction, Conspiracy, University, Multiple Mains, Suspense",['Jo Hyun Taek'],['Yoo Hyun Mi'],South Korea,Drama,16,5400,18/12/21,30/1/22,"Saturday, Sunday",jTBC,8.4,20548,55095,15+ - Teens 15 or older,672,142
bcd32edd6f065121e3d829ae5ff1117b3781787c644530194a5f7fd1965cebeb,Bulgasal: Immortal Souls,불가살,2021,"The series tells the story of a man-turned-immortal, Bulgasal, who wants revenge from a woman with a mysterious past and present, who he deems responsible for his immortality and miseries from the past 600 years, hoping to free himself from his curse. ","Thriller,  Mystery,  Drama,  Fantasy","Curse, Reincarnation, Revenge, Immortal, Death, Grudge, Different Timelines, Hidden Identity, Dark Fiction, Found Family",['Jang Young Woo'],"['Seo Jae Won', 'Kwon So Ra']",South Korea,Drama,16,4500,18/12/21,6/2/22,"Saturday, Sunday",Netflix tvN,8.2,10154,23779,15+ - Teens 15 or older,1197,510
0bb05d9fc2f9315e9f0da46150e1b32347634202d4d862c90af05c3ebb0db468,Bad and Crazy,배드 앤 크레이지,2021,"Soo Yeol, the competent bad boy on the police squad, regains his humanity after meeting K, the righteous but crazy guy. Despite having a mere high school diploma, Soo Yeol is an accomplished member of the Anti Corruption Unit. Hes ambitious, so he chooses pet cases of his superiors and produces their desired outcomes. Often that means turning a blind eye to injustice, especially if it stands in the way of those preferred results. With promotion time looming and without anyones backing, Soo Yeol fears exclusion once again. Congressman Do Yoo Gon had given him some hope of advancement but dashed when the righteous but crazy K entered his life. What can go wrong when the bad boy and the crazy guy join forces?","Action,  Thriller,  Mystery,  Comedy","Injustice, Corruption, Investigation, Eccentric Male Lead, Strong Male Lead, Strong Female Lead, Slight Romance, Antihero Male Lead, Police Officer Male Lead, Bromance",['Yoo Seon Dong'],['Kim Sae Bom'],South Korea,Drama,12,4200,17/12/21,28/1/22,"Friday, Saturday",iQiyi tvN,8.5,19684,49574,15+ - Teens 15 or older,439,169
5fb6b895f19da1163d4191748cfbb23b160a4bc6ac93817f61a24bbaa4f3f4ac,To.Two,투투,2021,To.two is an extremely popular social media app with a catch; you can only get in based on invite. This web drama explores how this app creates social barriers between the students based on who can access the invite.,"Thriller,  Psychological,  Youth","Student Supporting Character, Student Female Lead, Student Male Lead, School Setting, Antihero Male Lead, Teenager Supporting Character, Teenager Female Lead, Teenager Male Lead, Short Length Series, Social Media",,,South Korea,Drama,8,900,17/12/21,17/12/21,Friday,,7.6,705,1532,15+ - Teens 15 or older,4370,5706
27c76c9202eb49736f82bed4116690344731989bc7edc5ab636a9398cf0deb35,Pumpkin Time,펌킨타임,2021,"Growing up, Kang Tae Joo and Shin Hae Won were practically inseparable. The best of friends, the two elementary school boys shared a fanatic love of baseball and enjoyed nothing more than spending their time utterly immersed in the game. Though Tae Joo and Hae Won believed they would be together forever, fate decided it had other plans. After his parents announce he is moving to the United States, Tae Joo has no choice but to say goodbye to Hae Won. Despondent over being forced to leave his best friend behind, Tae Joo is determined to someday see Hae Won again. As the years pass, Tae Joo never gives up hope of being reunited with his childhood friend. As suddenly as he once had to say goodbye, Tae Joo now finds himself back in Korea where he wastes no time in searching for his best friend. Tracking Hae Won down, Tae Joo is shocked beyond words to discover that his childhood best friend is now a high school girl! Will this unexpected switch change their relationship forever?","Romance,  Youth,  Sports,  Fantasy","Gender Swap, Miniseries, Nice Male Lead, First Love, Transfer Student Male Lead, School Setting, Childhood Friends' Relationship, Teenager Female Lead, Teenager Male Lead, Return From Abroad",['Kang Min Gu'],,South Korea,Drama,10,1200,17/12/21,18/12/21,"Friday, Saturday",Daum Kakao TV,7.6,1083,2494,13+ - Teens 13 or older,4504,4182
e06da32fffead2ae134336cc92b59451e0da3b35daea73d543b83e0559a453bc,I Want to Live an Easy Life,대충 살고 싶습니다,2021,"The story of four candid and brazen girlfriends in their 30s who want to be rich but do not like to work hard, are comfortable with being alone but do not like being lonely, and want to live roughly but cannot live roughly.","Comedy,  Sitcom","Female Centered Plot, Miniseries, Adapted From A Webtoon",['Go Hyun Gook'],['Oh Ji Hyun'],South Korea,Drama,5,1560,17/12/21,17/12/21,Friday,SBS,7.9,3,108,15+ - Teens 15 or older,42840,99999
afcccc7a11ff18ae2ee0162e6773d6f99805a6b9d686526513da712cc5a69ea8,The World of My 17 Season 2,소녀의 세계 시즌2,2021,"""18 years old, will Na Ri have her first love?"" First love, dream, friendship. The world of the girls' first 18, a sweet and sour story.","Youth,  Drama","Student Supporting Character, Student Female Lead, School Setting, Best Friends' Relationship, Teenager Supporting Character, Teenager Female Lead, Slight Romance, Multiple Mains, Miniseries, High School",,,South Korea,Drama,10,1500,15/12/21,14/1/22,"Wednesday, Friday",Naver TV Cast vLive,7.7,1048,2806,Not Yet Rated,3938,3858
f22493eb84cec37a3d126957de79070243058b3dd27826d50d89f08bb6223e85,Love Twist,사랑의 꽈배기,2021,Witness the sweet changes of heart for three inter-generational families over the love between a very special couple. ,"Family,  Melodrama","Family Relationship, Love Triangle",['Kim Won Yong'],['Lee Eun Joo'],South Korea,Drama,103,2100,13/12/21,20/5/22,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS2,7.1,189,986,15+ - Teens 15 or older,54796,7465
da8a0e31f850af40d60d3656e8b096cbffc6379046bbaede7adc6f03348869d8,Uncle,엉클,2021,"Joon Hyuk was a musician whose life has hit rock bottom after he had been scammed by people he trusted. He had ended his relationship with his older sister Joon Hee because of it. One day, suddenly, he receives a call from Joon Hee asking him to take care of her son, Min Joon.After 12 years of strife, Joon Hee divorced her physically abusive husband, at the same time ridding herself of her equally nasty mother-in-law. Joon Hee moves into an inexpensive apartment, keeping a low profile lest her former family finds her. The Royal State is a luxury apartment complex that has some noteworthy residents. Hye Ryung is the much-respected president of the Mothers Committee. Committee member Yoo Ra very much admires her.  Single father Kyung Il is a warm and pleasant man who continues to raise his daughter since the passing of his wife. ","Music,  Comedy,  Drama","Uncle-Nephew Relationship, Non-MDL Remake, Widower Male Lead, Musician Male Lead, Child Male Lead, Teacher Female Lead, Single Father Male Lead, Raised By Sister, Brother-Sister Relationship, Mental Illness","['Ji Young Soo', 'Seong Do Joon']",['Park Ji Sook'],South Korea,Drama,16,4200,11/12/21,30/1/22,"Saturday, Sunday",TV Chosun Viki,8.1,1200,3742,15+ - Teens 15 or older,1545,3126
4c469021aa4866de43c1d4e251a8521bac9db7049827383345c91842888da3c3,"The King of Tears, Lee Bang Won",태종 이방원,2021,"A work that sheds new light on the figure of Lee Bang Won, a leader who took the lead in the founding of the nation.","Thriller,  Historical,  Drama,  Political","Historical Fiction, Royalty, Joseon Dynasty, Suspense, Consort Supporting Character, Eunuch Supporting Character, Monk/Nun Supporting Character, King Supporting Character, Queen Supporting Character, Prince Supporting Character",['Kim Hyung Il'],['Lee Jung Woo'],South Korea,Drama,32,3600,11/12/21,1/5/22,"Saturday, Sunday",KBS1,7.6,180,1289,15+ - Teens 15 or older,46806,6333
